,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal
1049,2020-06-14,46.925734000000006,-122.43672600000001,Negative ID,737590.0,0,-0.004870342893242519
1050,2020-06-14,47.399111,-122.183145,Unverified,737590.0,3,-0.004870342893242519
1051,2020-06-14,47.689009000000006,-121.949504,Negative ID,737590.0,0,-0.004870342893242519
1052,2020-06-15,47.619312,-122.35350700000001,Unverified,737591.0,3,-0.0018902050011675357
1053,2020-06-14,46.918502000000004,-123.015297,Negative ID,737590.0,0,-0.004870342893242519
1054,2020-06-15,47.713131,-122.355548,Negative ID,737591.0,0,-0.0018902050011675357
1055,2020-05-13,48.725687,-122.48929199999999,Unverified,737558.0,3,-0.10023475543964198
1056,2020-06-14,47.737396000000004,-122.17098200000001,Negative ID,737590.0,0,-0.004870342893242519
1057,2020-06-12,47.887989000000005,-119.942044,Negative ID,737588.0,0,-0.010830618677392486
1058,2019-09-30,48.993891999999995,-122.702242,Positive ID,737332.0,1,-0.7737459190485881
1059,2020-06-15,47.493148,-122.14891599999999,Unverified,737591.0,3,-0.0018902050011675357
1060,2020-06-15,47.379684999999995,-122.94935100000001,Negative ID,737591.0,0,-0.0018902050011675357
1061,2020-06-16,47.115216,-122.300735,Negative ID,737592.0,0,0.0010899328909074475
1062,2020-06-16,48.95876,-122.44122,Negative ID,737592.0,0,0.0010899328909074475
1063,2020-06-15,47.666042,-117.28878700000001,Negative ID,737591.0,0,-0.0018902050011675357
1064,2020-06-16,48.1212,-122.77263,Negative ID,737592.0,0,0.0010899328909074475
1065,2020-06-16,47.699514,-122.369371,Negative ID,737592.0,0,0.0010899328909074475
1066,2020-06-17,48.088346,-122.05713200000001,Negative ID,737593.0,0,0.004070070782982431
1067,2020-06-17,47.71143,-122.16785,Unverified,737593.0,3,0.004070070782982431
1068,2020-06-17,48.835031,-122.48063700000002,Negative ID,737593.0,0,0.004070070782982431
1069,2020-06-17,47.544377000000004,-122.383195,Negative ID,737593.0,0,0.004070070782982431
1070,2020-06-13,46.520671,-124.04033899999999,Negative ID,737589.0,0,-0.007850480785317502
1071,2020-06-17,48.085141,-121.956203,Unverified,737593.0,3,0.004070070782982431
1072,2020-06-17,48.452302,-122.233709,Negative ID,737593.0,0,0.004070070782982431
1073,2020-06-17,47.101698,-122.317205,Negative ID,737593.0,0,0.004070070782982431
1074,2020-06-17,47.872818,-121.816455,Negative ID,737593.0,0,0.004070070782982431
1075,2020-06-17,48.897923999999996,-122.419118,Negative ID,737593.0,0,0.004070070782982431
1076,2020-06-17,47.664903,-122.422196,Negative ID,737593.0,0,0.004070070782982431
1077,2020-06-17,47.264643,-122.531842,Negative ID,737593.0,0,0.004070070782982431
1078,2020-06-17,47.678839,-117.47911299999998,Negative ID,737593.0,0,0.004070070782982431
1079,2020-06-17,47.394407,-117.337027,Negative ID,737593.0,0,0.004070070782982431
1080,2020-06-18,47.61002,-122.18791,Unverified,737594.0,3,0.007050208675057414
1081,2020-06-18,47.62984,-120.68945,Negative ID,737594.0,0,0.007050208675057414
1082,2020-06-18,47.863663,-120.07110800000001,Negative ID,737594.0,0,0.007050208675057414
1083,2020-06-17,47.614940999999995,-117.363146,Negative ID,737593.0,0,0.004070070782982431
1084,2020-06-18,48.410073,-119.49506000000001,Negative ID,737594.0,0,0.007050208675057414
1085,2020-06-18,48.113648,-122.794458,Negative ID,737594.0,0,0.007050208675057414
1086,2020-06-18,47.548071,-122.258975,Negative ID,737594.0,0,0.007050208675057414
1087,2020-06-18,48.758415,-122.42130800000001,Negative ID,737594.0,0,0.007050208675057414
1088,2020-06-18,48.006981,-122.117668,Unverified,737594.0,3,0.007050208675057414
1089,2020-06-18,46.28451,-119.19299299999999,Negative ID,737594.0,0,0.007050208675057414
1090,2020-06-18,48.9429,-122.45078999999998,Negative ID,737594.0,0,0.007050208675057414
1091,2020-06-18,47.874577,-122.174435,Unverified,737594.0,3,0.007050208675057414
1092,2020-06-18,47.413739,-122.629608,Negative ID,737594.0,0,0.007050208675057414
1093,2020-06-18,47.83985,-120.01451999999999,Negative ID,737594.0,0,0.007050208675057414
1094,2020-06-19,47.785024,-122.29013400000001,Negative ID,737595.0,0,0.010030346567132397
1095,2020-06-18,48.429666999999995,-122.285214,Unverified,737594.0,3,0.007050208675057414
1096,2020-06-19,47.165572999999995,-123.07829699999999,Unverified,737595.0,3,0.010030346567132397
1097,2020-06-19,48.087947,-122.153927,Unverified,737595.0,3,0.010030346567132397
1098,2020-06-19,48.81199,-122.436401,Unverified,737595.0,3,0.010030346567132397
1099,2020-06-19,47.21248,-123.10565,Unverified,737595.0,3,0.010030346567132397
1100,2018-04-22,48.835478,-122.462557,Negative ID,736806.0,0,-2.3412984502800294
1101,2020-06-19,48.389027,-122.534803,Unverified,737595.0,3,0.010030346567132397
1102,2020-06-19,48.741044,-122.475843,Negative ID,737595.0,0,0.010030346567132397
1103,2020-06-19,47.011226,-122.88641899999999,Unverified,737595.0,3,0.010030346567132397
1104,2020-06-19,47.177089,-122.370846,Negative ID,737595.0,0,0.010030346567132397
1105,2020-06-19,47.594215000000005,-122.046071,Negative ID,737595.0,0,0.010030346567132397
1106,2020-06-19,48.778622999999996,-122.516271,Unverified,737595.0,3,0.010030346567132397
1107,2020-06-20,47.338978999999995,-122.72756299999999,Negative ID,737596.0,0,0.01301048445920738
1108,2020-06-20,47.25513,-122.44163999999999,Unverified,737596.0,3,0.01301048445920738
1109,2020-06-20,47.82532,-122.29243999999998,Negative ID,737596.0,0,0.01301048445920738
1110,2020-06-20,47.628223,-117.355779,Unverified,737596.0,3,0.01301048445920738
1111,2020-06-19,48.97643,-122.693402,Unverified,737595.0,3,0.010030346567132397
1112,2020-06-20,48.506728,-122.250809,Negative ID,737596.0,0,0.01301048445920738
1113,2020-06-20,46.619127,-120.528499,Negative ID,737596.0,0,0.01301048445920738
1114,2020-06-19,48.733691,-122.495332,Unverified,737595.0,3,0.010030346567132397
1115,2020-06-19,47.843396999999996,-120.023005,Negative ID,737595.0,0,0.010030346567132397
1116,2020-06-20,48.42648,-122.37881000000002,Unverified,737596.0,3,0.01301048445920738
1117,2020-06-20,48.604597,-118.515716,Negative ID,737596.0,0,0.01301048445920738
1118,2020-06-19,46.634257,-123.035749,Unverified,737595.0,3,0.010030346567132397
1119,2020-06-20,47.313565999999994,-122.429574,Unverified,737596.0,3,0.01301048445920738
1120,2020-06-21,46.31399999999999,-119.49628500000001,Unverified,737597.0,3,0.015990622351282364
1121,2020-06-21,47.485113,-121.760823,Unverified,737597.0,3,0.015990622351282364
1122,2020-06-19,47.977872999999995,-122.546226,Unverified,737595.0,3,0.010030346567132397
1123,2020-06-21,47.83616,-120.01641000000001,Negative ID,737597.0,0,0.015990622351282364
1124,2020-06-21,48.717088000000004,-122.340659,Negative ID,737597.0,0,0.015990622351282364
1125,2020-06-21,48.790046000000004,-122.56106899999999,Negative ID,737597.0,0,0.015990622351282364
1126,2020-06-22,47.684794000000004,-122.297044,Negative ID,737598.0,0,0.018970760243357348
1127,2020-06-18,46.828169,-122.96118999999999,Unverified,737594.0,3,0.007050208675057414
1128,2020-06-23,48.759107,-122.47330900000001,Negative ID,737599.0,0,0.02195089813543233
1129,2020-06-23,47.75863,-122.14967,Negative ID,737599.0,0,0.02195089813543233
1130,2020-05-08,48.971345,-122.71998899999998,Unverified,737553.0,3,-0.1151354449000169
1131,2020-06-23,47.303833000000004,-122.37366499999999,Unverified,737599.0,3,0.02195089813543233
1132,2020-06-21,48.102067,-123.47324099999999,Negative ID,737597.0,0,0.015990622351282364
1133,2020-06-21,47.706102,-120.28447800000001,Unverified,737597.0,3,0.015990622351282364
1134,2020-06-23,47.482193,-122.31686699999999,Unverified,737599.0,3,0.02195089813543233
1135,2020-06-23,47.313834,-122.219523,Negative ID,737599.0,0,0.02195089813543233
1136,2020-06-23,48.976442999999996,-122.693357,Unverified,737599.0,3,0.02195089813543233
1137,2020-06-22,47.462194000000004,-120.33858500000001,Unverified,737598.0,3,0.018970760243357348
1138,2020-06-23,48.847559999999994,-122.59351000000001,Negative ID,737599.0,0,0.02195089813543233
1139,2020-06-23,45.711289,-120.4632,Negative ID,737599.0,0,0.02195089813543233
1140,2020-06-22,48.992616999999996,-122.46271100000001,Unverified,737598.0,3,0.018970760243357348
1141,2020-06-23,47.65917,-122.34218999999999,Unverified,737599.0,3,0.02195089813543233
1142,2020-06-23,47.313968,-122.219479,Unverified,737599.0,3,0.02195089813543233
1143,2020-06-23,47.096876,-122.78636999999999,Unverified,737599.0,3,0.02195089813543233
1144,2020-06-24,47.716083000000005,-122.29451599999999,Unverified,737600.0,3,0.024931036027507313
1145,2020-06-24,48.967425,-122.25951200000002,Negative ID,737600.0,0,0.024931036027507313
1146,2020-06-24,48.054887,-122.77713700000001,Negative ID,737600.0,0,0.024931036027507313
1147,2020-06-24,47.716203,-122.29458000000001,Negative ID,737600.0,0,0.024931036027507313
1148,2020-06-24,48.120383000000004,-121.945173,Unverified,737600.0,3,0.024931036027507313
1149,2020-06-24,47.388631,-122.13273000000001,Unverified,737600.0,3,0.024931036027507313
1150,2020-06-24,47.070274,-120.03111499999999,Negative ID,737600.0,0,0.024931036027507313
1151,2020-06-24,46.679153,-119.924229,Negative ID,737600.0,0,0.024931036027507313
1152,2019-08-25,48.698966999999996,-122.906356,Negative ID,737296.0,0,-0.8810308831632876
1153,2020-06-24,47.169894,-122.367006,Unverified,737600.0,3,0.024931036027507313
1154,2020-06-24,47.616488000000004,-122.342152,Negative ID,737600.0,0,0.024931036027507313
1155,2020-06-24,48.994043,-122.265018,Negative ID,737600.0,0,0.024931036027507313
1156,2020-06-24,47.878589,-122.524771,Unverified,737600.0,3,0.024931036027507313
1157,2020-06-24,47.382477,-122.30993400000001,Unverified,737600.0,3,0.024931036027507313
1158,2020-06-24,46.08205,-117.851,Unverified,737600.0,3,0.024931036027507313
1159,2020-06-25,47.524555,-121.94326799999999,Unverified,737601.0,3,0.027911173919582297
1160,2020-06-25,47.62984,-120.68945,Unverified,737601.0,3,0.027911173919582297
1161,2020-06-25,47.327663,-122.67309399999999,Negative ID,737601.0,0,0.027911173919582297
1162,2020-06-25,47.559931,-122.38150900000001,Unverified,737601.0,3,0.027911173919582297
1163,2020-06-24,47.766971999999996,-117.33551000000001,Negative ID,737600.0,0,0.024931036027507313
1164,2020-06-23,47.480441,-120.351964,Unverified,737599.0,3,0.02195089813543233
1165,2020-06-24,47.53208,-122.33301000000002,Negative ID,737600.0,0,0.024931036027507313
1166,2020-06-24,47.574509,-122.60824699999999,Negative ID,737600.0,0,0.024931036027507313
1167,2020-06-24,47.931193,-122.226657,Unverified,737600.0,3,0.024931036027507313
1168,2020-06-25,47.758649,-122.209649,Unverified,737601.0,3,0.027911173919582297
1169,2020-06-25,47.707137,-122.209704,Negative ID,737601.0,0,0.027911173919582297
1170,2020-06-25,47.711309,-122.06313200000001,Unverified,737601.0,3,0.027911173919582297
1171,2020-06-25,48.944975,-122.76511,Negative ID,737601.0,0,0.027911173919582297
1172,2020-05-26,47.608253999999995,-122.312614,Unverified,737571.0,3,-0.0614929628426672
1173,2020-06-25,47.18085,-122.47383,Unverified,737601.0,3,0.027911173919582297
1174,2020-06-24,48.03897,-118.265801,Negative ID,737600.0,0,0.024931036027507313
1175,2020-06-23,47.950241,-116.87368700000002,Negative ID,737599.0,0,0.02195089813543233
1176,2020-06-26,47.699651,-122.385699,Unverified,737602.0,3,0.03089131181165728
1177,2020-06-26,47.504575,-122.37728600000001,Negative ID,737602.0,0,0.03089131181165728
1178,2020-06-26,47.580535,-122.30897,Negative ID,737602.0,0,0.03089131181165728
1179,2020-06-26,47.098045,-122.64166399999999,Negative ID,737602.0,0,0.03089131181165728
1180,2020-06-26,47.736171,-117.48866799999999,Negative ID,737602.0,0,0.03089131181165728
1181,2020-06-26,47.356237,-122.608342,Negative ID,737602.0,0,0.03089131181165728
1182,2020-06-25,48.994040000000005,-122.74888,Negative ID,737601.0,0,0.027911173919582297
1183,2020-06-26,47.62984,-120.68945,Negative ID,737602.0,0,0.03089131181165728
1184,2020-06-26,46.867135,-122.264424,Unverified,737602.0,3,0.03089131181165728
1185,2020-06-26,47.120787,-122.932782,Unverified,737602.0,3,0.03089131181165728
1186,2020-06-26,47.423551,-120.33483899999999,Unverified,737602.0,3,0.03089131181165728
1187,2020-06-26,47.97659,-122.20596,Negative ID,737602.0,0,0.03089131181165728
1188,2020-06-26,48.762519,-122.33540900000001,Negative ID,737602.0,0,0.03089131181165728
1189,2020-06-26,48.397351,-122.22316799999999,Unverified,737602.0,3,0.03089131181165728
1190,2020-06-26,48.397608,-122.22306100000002,Negative ID,737602.0,0,0.03089131181165728
1191,2020-06-26,48.813047999999995,-122.45010900000001,Unverified,737602.0,3,0.03089131181165728
1192,2020-06-26,48.813276,-122.44991499999999,Unverified,737602.0,3,0.03089131181165728
1193,2020-06-27,46.293984,-119.28895800000001,Negative ID,737603.0,0,0.033871449703732265
1194,2020-06-27,47.286369,-122.29236999999999,Negative ID,737603.0,0,0.033871449703732265
1195,2020-06-27,47.542734,-122.63025900000001,Unverified,737603.0,3,0.033871449703732265
1196,2020-06-27,47.535725,-122.327448,Unverified,737603.0,3,0.033871449703732265
1197,2020-06-26,46.562313,-122.304996,Unverified,737602.0,3,0.03089131181165728
1198,2020-06-27,48.512227,-122.236453,Unverified,737603.0,3,0.033871449703732265
1199,2020-06-26,48.906017999999996,-122.64413700000001,Unverified,737602.0,3,0.03089131181165728
1200,2020-06-27,48.764655,-122.462429,Negative ID,737603.0,0,0.033871449703732265
1201,2020-06-27,47.71675,-122.13472,Negative ID,737603.0,0,0.033871449703732265
1202,2020-06-27,47.762372,-120.166098,Negative ID,737603.0,0,0.033871449703732265
1203,2020-06-28,47.040122,-122.73546200000001,Unverified,737604.0,3,0.03685158759580725
1204,2020-06-27,47.166193,-122.11813899999999,Negative ID,737603.0,0,0.033871449703732265
1205,2020-06-28,48.090672999999995,-123.42801899999999,Unverified,737604.0,3,0.03685158759580725
1206,2020-06-28,47.50142,-122.259726,Negative ID,737604.0,0,0.03685158759580725
1207,2020-06-27,47.59061,-119.38658999999998,Negative ID,737603.0,0,0.033871449703732265
1208,2020-06-28,47.568041,-122.63750300000001,Negative ID,737604.0,0,0.03685158759580725
1209,2020-06-29,48.732110999999996,-122.46691000000001,Unverified,737605.0,3,0.039831725487882226
1210,2020-06-29,47.218194,-122.434393,Negative ID,737605.0,0,0.039831725487882226
1211,2020-06-29,46.250239,-119.329838,Negative ID,737605.0,0,0.039831725487882226
1212,2020-06-29,47.677787,-122.297357,Negative ID,737605.0,0,0.039831725487882226
1213,2020-06-29,48.069517,-123.22641100000001,Negative ID,737605.0,0,0.039831725487882226
1214,2020-06-29,48.85324,-122.601104,Unverified,737605.0,3,0.039831725487882226
1215,2020-06-29,47.943096999999995,-122.10743500000001,Negative ID,737605.0,0,0.039831725487882226
1216,2020-06-27,48.717715999999996,-118.66473,Unverified,737603.0,3,0.033871449703732265
1217,2020-06-29,47.98494,-122.212551,Negative ID,737605.0,0,0.039831725487882226
1218,2020-06-29,48.110948,-123.082559,Unverified,737605.0,3,0.039831725487882226
1219,2020-06-29,47.16745,-122.60643200000001,Unverified,737605.0,3,0.039831725487882226
1220,2020-06-30,47.200122,-122.53270900000001,Negative ID,737606.0,0,0.04281186337995721
1221,2020-06-30,47.819557,-122.267824,Negative ID,737606.0,0,0.04281186337995721
1222,2020-06-30,48.389311,-122.50611200000002,Unverified,737606.0,3,0.04281186337995721
1223,2020-06-30,47.444534000000004,-120.30271,Negative ID,737606.0,0,0.04281186337995721
1224,2020-06-30,48.19485,-122.12324,Unverified,737606.0,3,0.04281186337995721
1225,2020-06-28,47.174842,-122.33311100000002,Negative ID,737604.0,0,0.03685158759580725
1226,2020-06-30,47.311415999999994,-122.33018700000001,Negative ID,737606.0,0,0.04281186337995721
1227,2020-06-30,47.305708,-122.210226,Negative ID,737606.0,0,0.04281186337995721
1228,2020-06-30,48.014790000000005,-122.06411000000001,Negative ID,737606.0,0,0.04281186337995721
1229,2020-06-30,47.001418,-122.809026,Negative ID,737606.0,0,0.04281186337995721
1230,2020-06-30,47.422828,-120.31662299999999,Unverified,737606.0,3,0.04281186337995721
1231,2020-06-29,48.081579999999995,-121.96931000000001,Negative ID,737605.0,0,0.039831725487882226
1232,2020-06-30,47.07493,-122.713043,Negative ID,737606.0,0,0.04281186337995721
1233,2020-06-30,45.672036,-122.588415,Unverified,737606.0,3,0.04281186337995721
1234,2020-05-02,48.910234,-122.357076,Unverified,737547.0,3,-0.1330162722524668
1235,2020-07-01,47.851343,-120.035296,Negative ID,737607.0,0,0.045792001272032194
1236,2020-07-01,47.190704,-122.123977,Unverified,737607.0,3,0.045792001272032194
1237,2020-07-01,46.96679,-117.91436999999999,Negative ID,737607.0,0,0.045792001272032194
1238,2020-07-01,47.406496000000004,-122.647241,Negative ID,737607.0,0,0.045792001272032194
1239,2020-07-01,47.072699,-122.712731,Negative ID,737607.0,0,0.045792001272032194
1240,2020-07-01,47.65879,-122.40208100000001,Unverified,737607.0,3,0.045792001272032194
1241,2020-06-29,47.156471,-119.318716,Unverified,737605.0,3,0.039831725487882226
1242,2020-03-17,47.181077,-122.117608,Unverified,737501.0,3,-0.270102615287916
1243,2020-06-29,47.668648,-122.343328,Negative ID,737605.0,0,0.039831725487882226
1244,2020-07-01,47.03991,-123.64788,Unverified,737607.0,3,0.045792001272032194
1245,2020-06-29,47.433547,-122.341049,Negative ID,737605.0,0,0.039831725487882226
1246,2020-07-02,48.105185,-123.443025,Negative ID,737608.0,0,0.04877213916410718
1247,2019-06-20,47.40177,-122.32428999999999,Unverified,737230.0,3,-1.0777199840402365
1248,2020-06-04,48.937187,-122.644326,Unverified,737580.0,3,-0.03467172181399235
1249,2020-07-02,48.951066,-122.451131,Unverified,737608.0,3,0.04877213916410718
1250,2020-04-16,47.177374,-122.537428,Unverified,737531.0,3,-0.18069847852566653
1251,2020-06-24,48.117945,-123.46526599999999,Unverified,737600.0,3,0.024931036027507313
1252,2019-07-02,48.118052,-123.46483700000002,Unverified,737242.0,3,-1.0419583293353367
1253,2020-06-29,48.152985,-118.999798,Unverified,737605.0,3,0.039831725487882226
1254,2020-07-01,48.836773,-122.70515900000001,Unverified,737607.0,3,0.045792001272032194
1255,2020-07-02,47.909895,-122.19228899999999,Negative ID,737608.0,0,0.04877213916410718
1256,2020-07-02,47.514864,-120.478976,Negative ID,737608.0,0,0.04877213916410718
1257,2020-07-02,48.796917,-122.46183899999998,Negative ID,737608.0,0,0.04877213916410718
1258,2020-07-01,47.714843,-121.986201,Negative ID,737607.0,0,0.045792001272032194
1259,2020-07-02,47.40118,-120.30716000000001,Negative ID,737608.0,0,0.04877213916410718
1260,2020-07-02,48.901814,-122.56873999999999,Negative ID,737608.0,0,0.04877213916410718
1261,2020-07-02,46.38261,-120.729703,Unverified,737608.0,3,0.04877213916410718
1262,2020-07-02,47.59582,-120.2441,Negative ID,737608.0,0,0.04877213916410718
1263,2020-06-23,47.742839000000004,-122.105377,Negative ID,737599.0,0,0.02195089813543233
1264,2020-07-03,46.21261,-119.251341,Negative ID,737609.0,0,0.05175227705618216
1265,2020-07-03,47.523026,-120.293274,Negative ID,737609.0,0,0.05175227705618216
1266,2020-07-03,48.944322,-122.48031200000001,Negative ID,737609.0,0,0.05175227705618216
1267,2020-07-03,47.529828,-122.385746,Unverified,737609.0,3,0.05175227705618216
1268,2020-07-03,47.4875,-120.33791000000001,Unverified,737609.0,3,0.05175227705618216
1269,2020-07-03,47.39907,-120.267058,Unverified,737609.0,3,0.05175227705618216
1270,2020-07-03,46.453624,-119.018948,Negative ID,737609.0,0,0.05175227705618216
1271,2020-07-01,48.614736,-123.119017,Unverified,737607.0,3,0.045792001272032194
1272,2020-07-03,48.942842,-122.767641,Unverified,737609.0,3,0.05175227705618216
1273,2020-06-12,46.733000000000004,-123.00078,Unverified,737588.0,3,-0.010830618677392486
1274,2020-07-03,48.615546,-117.929221,Negative ID,737609.0,0,0.05175227705618216
1275,2020-07-03,48.172847,-122.629824,Negative ID,737609.0,0,0.05175227705618216
1276,2020-07-02,47.590191,-119.38986000000001,Unverified,737608.0,3,0.04877213916410718
1277,2020-07-03,47.180501,-120.826972,Unverified,737609.0,3,0.05175227705618216
1278,2020-07-03,47.180501,-120.826972,Unverified,737609.0,3,0.05175227705618216
1279,2020-07-04,47.4263,-119.27843999999999,Negative ID,737610.0,0,0.054732414948257146
1280,2020-07-04,47.33546,-122.339546,Unverified,737610.0,3,0.054732414948257146
1281,2020-07-04,47.05368,-122.771055,Unverified,737610.0,3,0.054732414948257146
1282,2020-07-04,47.556397,-121.91080600000001,Negative ID,737610.0,0,0.054732414948257146
1283,2020-07-04,47.657845,-122.32578899999999,Unverified,737610.0,3,0.054732414948257146
1284,2020-07-04,47.391238,-120.30709499999999,Unverified,737610.0,3,0.054732414948257146
1285,2020-07-03,47.39293,-119.47636000000001,Negative ID,737609.0,0,0.05175227705618216
1286,2020-07-03,47.453236,-120.29050900000001,Unverified,737609.0,3,0.05175227705618216
1287,2020-05-24,47.224990000000005,-122.46741000000002,Negative ID,737569.0,0,-0.06745323862681717
1288,2020-07-04,46.301344,-119.558755,Negative ID,737610.0,0,0.054732414948257146
1289,2020-07-04,47.485743,-123.079233,Negative ID,737610.0,0,0.054732414948257146
1290,2020-06-30,47.075579,-122.711717,Unverified,737606.0,3,0.04281186337995721
1291,2020-07-04,48.660327,-122.387307,Negative ID,737610.0,0,0.054732414948257146
1292,2020-07-04,47.769358000000004,-122.260875,Unverified,737610.0,3,0.054732414948257146
1293,2020-07-04,47.9796,-122.35803,Negative ID,737610.0,0,0.054732414948257146
1294,2020-07-04,47.936690000000006,-122.227271,Negative ID,737610.0,0,0.054732414948257146
1295,2020-07-04,48.110954,-117.601133,Unverified,737610.0,3,0.054732414948257146
1296,2020-07-04,47.21782,-122.46766000000001,Negative ID,737610.0,0,0.054732414948257146
1297,2020-07-04,47.3334,-119.55158,Negative ID,737610.0,0,0.054732414948257146
1298,2020-07-04,46.966605,-122.60666599999999,Negative ID,737610.0,0,0.054732414948257146
1299,2020-07-05,47.8408,-120.0168,Negative ID,737611.0,0,0.05771255284033213
1300,2020-07-05,47.43609,-120.28102,Negative ID,737611.0,0,0.05771255284033213
1301,2020-07-05,48.942541,-122.763153,Negative ID,737611.0,0,0.05771255284033213
1302,2020-07-05,47.641721000000004,-122.115804,Unverified,737611.0,3,0.05771255284033213
1303,2020-07-05,47.890674,-122.15987,Negative ID,737611.0,0,0.05771255284033213
1304,2020-07-04,46.28427,-119.18916999999999,Unverified,737610.0,3,0.054732414948257146
1305,2020-07-05,46.28427,-119.18916999999999,Negative ID,737611.0,0,0.05771255284033213
1306,2020-07-05,46.995165,-124.163027,Unverified,737611.0,3,0.05771255284033213
1307,2020-07-05,47.450540000000004,-122.82763999999999,Unverified,737611.0,3,0.05771255284033213
1308,2020-07-05,48.758786,-122.49738300000001,Unverified,737611.0,3,0.05771255284033213
1309,2020-07-05,48.757767,-122.49686799999999,Negative ID,737611.0,0,0.05771255284033213
1310,2020-07-04,48.886611,-122.415481,Negative ID,737610.0,0,0.054732414948257146
1311,2020-07-05,47.578982,-122.284462,Negative ID,737611.0,0,0.05771255284033213
1312,2020-07-05,48.446203999999994,-122.30963700000001,Unverified,737611.0,3,0.05771255284033213
1313,2020-07-05,47.646366,-122.35795,Unverified,737611.0,3,0.05771255284033213
1314,2020-07-05,47.646366,-122.35795,Negative ID,737611.0,0,0.05771255284033213
1315,2020-07-05,47.573401000000004,-121.93491999999999,Negative ID,737611.0,0,0.05771255284033213
1316,2012-06-09,48.016374,-122.05333200000001,Unverified,734663.0,3,-8.727733952996719
1317,2020-07-05,46.660934000000005,-120.500914,Unverified,737611.0,3,0.05771255284033213
1318,2020-07-04,47.623509999999996,-120.22795,Unverified,737610.0,3,0.054732414948257146
1319,2020-07-05,47.797194,-122.159296,Unverified,737611.0,3,0.05771255284033213
1320,2020-07-05,46.964529999999996,-120.56466999999999,Unverified,737611.0,3,0.05771255284033213
1321,2020-07-06,47.846022999999995,-122.508676,Negative ID,737612.0,0,0.060692690732407115
1322,2020-07-06,47.349852,-120.329027,Negative ID,737612.0,0,0.060692690732407115
1323,2020-07-06,47.644813,-122.387983,Negative ID,737612.0,0,0.060692690732407115
1324,2020-07-06,47.968932,-122.207196,Negative ID,737612.0,0,0.060692690732407115
1325,2020-07-04,47.20433,-121.99136000000001,Negative ID,737610.0,0,0.054732414948257146
1326,2020-07-06,46.190609,-119.21842099999999,Negative ID,737612.0,0,0.060692690732407115
1327,2020-07-06,47.690819,-122.402076,Negative ID,737612.0,0,0.060692690732407115
1328,2020-07-05,46.995183000000004,-124.16298799999998,Negative ID,737611.0,0,0.05771255284033213
1329,2020-07-06,47.34897,-122.56823999999999,Negative ID,737612.0,0,0.060692690732407115
1330,2020-07-06,47.650995,-117.37498000000001,Unverified,737612.0,3,0.060692690732407115
1331,2020-07-06,47.699670000000005,-122.19084699999999,Unverified,737612.0,3,0.060692690732407115
1332,2020-07-06,48.067093,-122.14420700000001,Negative ID,737612.0,0,0.060692690732407115
1333,2020-04-20,46.56685,-117.13003,Negative ID,737535.0,0,-0.1687779269573666
1334,2020-07-05,47.635771999999996,-122.393773,Unverified,737611.0,3,0.05771255284033213
1335,2020-07-06,48.90625,-122.64187,Negative ID,737612.0,0,0.060692690732407115
1336,2020-07-06,47.680227,-122.36905700000001,Negative ID,737612.0,0,0.060692690732407115
1337,2020-07-04,47.411252000000005,-120.55626299999999,Unverified,737610.0,3,0.054732414948257146
1338,2020-07-05,46.222054,-119.273817,Negative ID,737611.0,0,0.05771255284033213
1339,2020-07-06,46.51784,-118.12447,Negative ID,737612.0,0,0.060692690732407115
1340,2020-07-06,47.508802,-122.467467,Unverified,737612.0,3,0.060692690732407115
1341,2020-07-05,47.76493,-122.31891,Unverified,737611.0,3,0.05771255284033213
1342,2020-07-05,48.105649,-119.78333500000001,Negative ID,737611.0,0,0.05771255284033213
1343,2020-07-06,47.487069,-120.40347,Negative ID,737612.0,0,0.060692690732407115
1344,2020-07-05,47.818325,-119.973279,Unverified,737611.0,3,0.05771255284033213
1345,2020-07-06,47.40828,-120.36535,Unverified,737612.0,3,0.060692690732407115
1346,2020-07-06,47.864698,-122.19988400000001,Negative ID,737612.0,0,0.060692690732407115
1347,2020-07-05,47.522690000000004,-122.85156,Unverified,737611.0,3,0.05771255284033213
1348,2020-07-06,47.8408,-120.0168,Negative ID,737612.0,0,0.060692690732407115
1349,2020-07-06,47.848303,-120.038653,Unverified,737612.0,3,0.060692690732407115
1350,2020-07-05,46.724126,-120.809909,Negative ID,737611.0,0,0.05771255284033213
1351,2020-07-06,47.56812,-121.89086,Negative ID,737612.0,0,0.060692690732407115
1352,2020-07-06,47.96804,-118.97278999999999,Unverified,737612.0,3,0.060692690732407115
1353,2020-07-06,47.486771000000005,-120.330481,Negative ID,737612.0,0,0.060692690732407115
1354,2020-07-07,47.880638,-120.131697,Negative ID,737613.0,0,0.06367282862448209
1355,2020-07-07,47.47532,-122.20487,Unverified,737613.0,3,0.06367282862448209
1356,2020-07-07,47.426186,-119.281728,Unverified,737613.0,3,0.06367282862448209
1357,2020-07-07,47.358519,-120.32918000000001,Negative ID,737613.0,0,0.06367282862448209
1358,2020-07-06,48.971936,-122.63908799999999,Negative ID,737612.0,0,0.060692690732407115
1359,2020-07-07,47.299003000000006,-122.225499,Negative ID,737613.0,0,0.06367282862448209
1360,2020-07-07,47.877547,-122.080354,Unverified,737613.0,3,0.06367282862448209
1361,2020-07-06,48.267183,-122.27367,Negative ID,737612.0,0,0.060692690732407115
